   0   0   0      1      1      0.39774564578678      0.00000000000000
   0   0   0      1      2     -0.00000000000000      0.00000000000000
   0   0   0      1      3      0.00000000776435      0.00000000000000
   0   0   0      1      4     -0.00000004663806      0.00000000000000
   0   0   0      1      5     -0.00000000000000      0.00000000000000
   0   0   0      1      6     -0.00000000000000      0.00000000000000
   0   0   0      1      7     -0.00000000000000      0.00000000000000
   0   0   0      1      8      0.00000002150009      0.00000000000000
   0   0   0      1      9      0.34042674275713      0.00000000000000
   0   0   0      1     28      0.00000000000000      0.00000000000000
   0   0   0      1     29      0.00000000000000      0.00000000000000
   0   0   0      1     30      0.00000000000000      0.00000000000000
   0   0   0      1     31      0.00000000000000      0.00000000000000
   0   0   0      1     32      0.00000000000000      0.00000000000000
   0   0   0      1     33      0.00000000000000      0.00000000000000
   0   0   0      1     34      0.00000000000000      0.00000000000000
   0   0   0      1     35      0.00000000000000      0.00000000000000
   0   0   0      1     36      0.00000000000000      0.00000000000000
   0   0   0      2      1     -0.00000000000000      0.00000000000000
   0   0   0      2      2      2.41657635573223      0.00000000000000
   0   0   0      2      3     -0.00000000000000     -0.40747935221008
   0   0   0      2      4      0.00000000000000      0.00000000000000
   0   0   0      2      5      0.55083040879321      0.00000000000000
   0   0   0      2      6      0.00000000000000      0.00000000000000
   0   0   0      2      7     -0.00000004393492      0.00000000000000
   0   0   0      2      8     -0.00000000000000      0.00000000000000
   0   0   0      2      9      0.00000000000000      0.00000000000000
   0   0   0      2     28      0.00000000000000      0.00000000000000
   0   0   0      2     29      0.00000000000000      0.00000000000000
   0   0   0      2     30      0.00000000000000      0.00000000000000
   0   0   0      2     31      0.40747935221008      0.00000000000000
   0   0   0      2     32      0.00000000000000      0.00000000000000
   0   0   0      2     33      0.00000000000000      0.00000000000000
   0   0   0      2     34      0.00000000000000      0.00000000000000
   0   0   0      2     35      0.00000000000000      0.00000000000000
   0   0   0      2     36      0.00000000000000      0.00000000000000
   0   0   0      3      1      0.00000000776435      0.00000000000000
   0   0   0      3      2      0.00000000000000      0.40747935221008
   0   0   0      3      3      2.41657633511420      0.00000000000000
   0   0   0      3      4     -0.00000000000000      0.00000000000000
   0   0   0      3      5     -0.00000000000000      0.00000000000000
   0   0   0      3      6     -0.00000004393492      0.00000000000000
   0   0   0      3      7     -0.00000000000000      0.00000000000000
   0   0   0      3      8      0.55083040328509      0.00000000000000
   0   0   0      3      9      0.00000000334918      0.00000000000000
   0   0   0      3     28      0.00000000000000      0.00000000000000
   0   0   0      3     29      0.00000000000000      0.00000000000000
   0   0   0      3     30      0.00000000000000      0.00000000000000
   0   0   0      3     31      0.00000000000000     -0.40747935221008
   0   0   0      3     32      0.00000000000000      0.00000000000000
   0   0   0      3     33      0.00000000000000      0.00000000000000
   0   0   0      3     34      0.00000000000000      0.00000000000000
   0   0   0      3     35      0.00000000000000      0.00000000000000
   0   0   0      3     36      0.00000000000000      0.00000000000000
   0   0   0      4      1     -0.00000004663806      0.00000000000000
   0   0   0      4      2     -0.00000000000000      0.00000000000000
   0   0   0      4      3     -0.00000000000000      0.00000000000000
   0   0   0      4      4      2.71325617236167      0.00000000000000
   0   0   0      4      5     -0.00000000000000      0.00000000000000
   0   0   0      4      6      0.00000001190610      0.00000000000000
   0   0   0      4      7     -0.00000000000000      0.00000000000000
   0   0   0      4      8     -0.00000000000000      0.00000000000000
   0   0   0      4      9     -0.00000000091392      0.00000000000000
   0   0   0      4     28      0.00000000000000      0.00000000000000
   0   0   0      4     29     -0.40747935221008      0.00000000000000
   0   0   0      4     30      0.00000000000000      0.40747935221008
   0   0   0      4     31      0.00000000000000      0.00000000000000
   0   0   0      4     32      0.00000000000000      0.00000000000000
   0   0   0      4     33      0.00000000000000      0.00000000000000
   0   0   0      4     34      0.00000000000000      0.00000000000000
   0   0   0      4     35      0.00000000000000      0.00000000000000
   0   0   0      4     36      0.00000000000000      0.00000000000000
   0   0   0      5      1     -0.00000000000000      0.00000000000000
   0   0   0      5      2      0.55083040879321      0.00000000000000
   0   0   0      5      3     -0.00000000000000      0.00000000000000
   0   0   0      5      4     -0.00000000000000      0.00000000000000
   0   0   0      5      5     -1.43465669900337      0.00000000000000
   0   0   0      5      6     -0.00000000000000      0.00000000000000
   0   0   0      5      7     -0.00000003051680      0.00000000000000
   0   0   0      5      8     -0.00000000000000      0.07510087186055
   0   0   0      5      9      0.00000000000000      0.00000000000000
   0   0   0      5     28      0.00000000000000      0.00000000000000
   0   0   0      5     29      0.00000000000000      0.00000000000000
   0   0   0      5     30      0.00000000000000      0.00000000000000
   0   0   0      5     31      0.00000000000000      0.00000000000000
   0   0   0      5     32      0.00000000000000      0.00000000000000
   0   0   0      5     33      0.03755043593027      0.00000000000000
   0   0   0      5     34      0.00000000000000     -0.03755043593027
   0   0   0      5     35      0.00000000000000      0.00000000000000
   0   0   0      5     36      0.00000000000000      0.00000000000000
   0   0   0      6      1     -0.00000000000000      0.00000000000000
